Green_Cover_Increase_%,Tree_Density_per_km2,Vehicle_Emission_Reduction_%,Industrial_Control_%,Water_Quality_Improvement_%,Biodiversity_Budget_Million_Rs,PM2.5_Target,Total_Cost_Million_Rs,Implementation_Time_Years
0.16238351123426079,8625.964236844358,16.35824723151633,0.0032409850927234973,0.20862873697714926,92.96631672547598,94.27192543288359,474.60691870917634,8.100260355323922
0.16835369679344764,9674.56345862852,32.791876122823055,0.0010376843486996489,0.04932917277506088,99.26875728953475,83.48583903665917,812.6678500008977,10.238065764730099
0.18913894943274245,1873.8756165236832,4.950194272969876,0.0004524434415202239,1.3198728785378635,14.692874768913299,110.78628743608871,152.3347522638799,1.9252224161010127
0.020364520924511215,9623.857359164625,9.60521691570677,0.16468395823204046,0.7270738031502869,19.51007772351192,105.37328583661414,276.5985546739115,4.037023760221415
0.05721297218328095,833.4172945553055,36.51133605021802,0.9109117715639989,0.9126060352850383,15.133104993216186,91.88717848228632,793.4040047557128,4.910794178040264
0.2832107984126375,9576.263901020147,42.14824424886257,0.01418879241244991,0.9541197036285586,11.661535166771337,86.34574874363648,931.4057388965572,6.991069462540223
0.06018697588775065,265.8241513726807,0.04089522418712921,0.0037576692930248387,0.018628032322779653,0.5662137733991139,116.0355909889423,6.114738372025075,1.0
0.7283688136411907,8927.45267176314,35.283659792356126,0.4703080978154927,0.012454194963683829,88.29471715253352,82.50965664155876,889.3196728994513,10.020140068972335
0.6880169391673044,1432.9507726103711,1.851937858456032,0.01282908254124127,0.0695150602851967,8.26202231362844,113.22562604506543,88.29397868468133,1.1071175122375165
0.3836014891404175,808.259554996304,7.056845640280148,0.1681666780119922,0.04634053922822581,93.90354183380707,101.94004537629755,264.00193530019556,5.712087123007198
0.028373983185620788,1176.8115583135605,24.841673262256283,0.9860665746171725,0.5392453305685004,91.45512660609707,91.21748475966638,633.2620259991143,7.556557215455157
0.07932760222640535,890.9834493344715,9.440130996423703,5.664475139224856e-05,0.005264520531861069,94.79174901031496,100.76122206984815,292.0963334473013,5.8866569215120155
1.1944229190869455,299.414550785383,24.33123598606748,1.9804692683799644e-05,0.016392884599168173,94.13822072496106,91.14188272611177,642.2276465643529,7.561525968361698
0.16238351123426079,8625.964236844358,4.008129848287169,0.0032409850927234973,0.20862873697714926,92.96631672547598,101.68199586282108,227.60457104459311,6.865248617001004
0.17521550591040536,9062.508248173264,42.222622848908614,0.0028804544217463177,0.5545293132706518,83.74387662058213,79.45765561745019,990.6740034668532,10.385860348145133
